,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,num_starts_subsets,leverage_ratio,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8
1789,MOEA-QR,20,3,0.3,0.4,5.38164366250191,6,0.008426999673247337,0.9999999553686156,0.009196733696983787,0.009216377652939338,False,True,12,50,0.2,3,5,4,3.0,5,0.2999999999999998
1790,FAST-LTS,20,3,0.3,0.4,279.72190435281516,3,0.00048399999650428066,0.9484477232959916,2.506488946082592,2.5796854508259495,False,True,12,50,0.2,2,3,2,1.5,3,-0.3500000000000001
1791,FAST-LTS-MMEA-QR,20,3,0.3,0.4,234.97531779432012,2,0.00623599998652935,0.9937141158616201,1.8897433900638876,1.905693450679233,False,True,12,50,0.2,1,3,2,1.0,3,1.1
1792,FAST-LTS-MOEA-QR,20,3,0.3,0.4,234.97531779432012,0,0.00802099984139204,0.9937141158616201,1.8897433900638885,1.9056934506792336,False,True,12,50,0.2,4,6,5,1.3999999999999995,6,-0.25999999999999956
1793,MMEA-QR,20,3,0.3,0.4,234.97531779432012,3,0.005462000146508217,0.9937141158616201,1.8897433900638876,1.905693450679233,False,True,12,50,0.2,2,3,2,1.5,3,0.6499999999999999
1794,MOEA-QR,20,3,0.3,0.4,234.97531779432012,4,0.007495999801903962,0.9937141158616202,1.889743390063888,1.9056934506792331,False,True,12,50,0.2,2,3,2,2.0,3,0.19999999999999996
1795,FAST-LTS,20,3,0.3,0.4,7.46392206466242,3,0.0005820000005769543,0.9999599160577716,0.1926316125514303,0.19948384555871987,False,True,12,50,0.2,2,3,2,1.5,3,0.6499999999999999
1796,FAST-LTS-MMEA-QR,20,3,0.3,0.4,4.384985460310812,3,0.006870000157505274,0.999982813225028,0.002096147910938033,0.008785960836946577,False,True,12,50,0.2,2,5,3,1.5,5,-0.3500000000000001
1797,FAST-LTS-MOEA-QR,20,3,0.3,0.4,4.384985460310803,2,0.009115999564528464,0.9999828132250279,0.0020961479109386574,0.008785960836947809,False,True,12,50,0.2,4,6,5,1.3999999999999995,6,1.7400000000000004
1798,MMEA-QR,20,3,0.3,0.4,4.384985460310812,3,0.0065139997750520715,0.9999828132250279,0.002096147910938366,0.008785960836946563,False,True,12,50,0.2,2,3,2,1.5,3,0.6499999999999999
1799,MOEA-QR,20,3,0.3,0.4,4.384985460310808,6,0.008863000199198723,0.999982813225028,0.002096147910938047,0.0087859608369463,False,True,12,50,0.2,3,5,4,3.0,5,1.2999999999999998
1800,FAST-LTS,100,4,0.3,0.4,802.6184860246145,8,0.0013679999683517965,0.9896356978877942,0.916199937209342,0.957769011147206,False,True,52,50,0.2,4,6,5,4.0,6,1.4
1801,FAST-LTS-MMEA-QR,100,4,0.3,0.4,617.45230902565,7,0.1241919994354248,0.9991397577007602,1.8759670638564303,1.8774049614441373,False,True,52,50,0.2,6,23,7,3.5,23,16.85
1802,FAST-LTS-MOEA-QR,100,4,0.3,0.4,617.4523090256497,6,0.3078350126743317,0.99913975770076,1.8759670638564296,1.8774049614441368,False,True,52,50,0.2,14,21,16,5.599999999999998,21,5.960000000000002
1803,MMEA-QR,100,4,0.3,0.4,617.4523090256499,27,0.12620900571346286,0.99913975770076,1.8759670638564303,1.8774049614441373,False,True,52,50,0.2,14,21,14,13.5,21,5.85
1804,MOEA-QR,100,4,0.3,0.4,617.4523090256497,29,0.3048959970474243,0.99913975770076,1.875967063856432,1.8774049614441388,False,True,52,50,0.2,15,22,17,14.5,22,3.9499999999999993
1805,FAST-LTS,100,4,0.3,0.4,248.16429931302932,10,0.0014259999734349547,0.9986911598313228,1.095871486585708,1.0995644376720115,False,True,52,50,0.2,5,8,6,5.0,8,0.5
1806,FAST-LTS-MMEA-QR,100,4,0.3,0.4,248.16429931302918,19,0.13052299618721008,0.9986911598313228,1.0958714865857064,1.09956443767201,False,True,52,50,0.2,6,21,19,9.5,21,0.4499999999999993
1807,FAST-LTS-MOEA-QR,100,4,0.3,0.4,248.16429931302918,14,0.31964099407196045,0.9986911598313228,1.0958714865857062,1.0995644376720095,False,True,52,50,0.2,14,21,19,5.399999999999999,21,13.14
1808,MMEA-QR,100,4,0.3,0.4,248.16429931302918,24,0.12691999971866608,0.9986911598313232,1.0958714865857069,1.0995644376720104,False,True,52,50,0.2,12,18,14,12.0,18,3.1999999999999993
1809,MOEA-QR,100,4,0.3,0.4,248.16429931302926,25,0.3187020123004913,0.9986911598313228,1.0958714865857062,1.0995644376720095,False,True,52,50,0.2,13,19,14,12.5,19,5.75
1810,FAST-LTS,100,4,0.3,0.4,85.70690075741255,9,0.0013940000208094714,0.9999520615786234,0.017703440827323447,0.024679173216063284,False,True,52,50,0.2,5,7,5,4.5,7,0.9500000000000002
1811,FAST-LTS-MMEA-QR,100,4,0.3,0.4,85.70690075741231,14,0.1282529979944229,0.9999520615786234,0.017703440827320838,0.024679173216061376,False,True,52,50,0.2,6,21,14,7.0,21,13.7
1812,FAST-LTS-MOEA-QR,100,4,0.3,0.4,85.7069007574123,16,0.3376519978046417,0.9999520615786234,0.017703440827321434,0.024679173216061803,False,True,52,50,0.2,14,21,16,5.399999999999999,21,15.14
1813,MMEA-QR,100,4,0.3,0.4,85.70690075741226,29,0.1286730021238327,0.9999520615786234,0.017703440827319797,0.024679173216060543,False,True,52,50,0.2,15,22,15,14.5,22,0.9499999999999993
1814,MOEA-QR,100,4,0.3,0.4,85.70690075741228,21,0.33144500851631165,0.9999520615786234,0.017703440827320185,0.024679173216060817,False,True,52,50,0.2,11,16,14,10.5,16,5.549999999999999
1815,FAST-LTS,100,4,0.3,0.4,467.86531722647607,8,0.001289999985601753,0.9973168025513436,1.0734555878339949,1.0810548316613695,False,True,52,50,0.2,4,6,5,4.0,6,1.4
1816,FAST-LTS-MMEA-QR,100,4,0.3,0.4,467.8653172264754,12,0.12446700036525725,0.9973168025513436,1.0734555878340002,1.0810548316613748,False,True,52,50,0.2,7,24,12,6.0,24,15.6
1817,FAST-LTS-MOEA-QR,100,4,0.3,0.4,467.8653172264755,6,0.31470200419425964,0.9973168025513438,1.0734555878339993,1.081054831661374,False,True,52,50,0.2,15,23,15,6.0,23,5.6
1818,MMEA-QR,100,4,0.3,0.4,467.8653172264754,24,0.12270800024271013,0.9973168025513438,1.0734555878339995,1.0810548316613744,False,True,52,50,0.2,12,18,13,12.0,18,5.199999999999999
1819,MOEA-QR,100,4,0.3,0.4,467.86531722647527,24,0.3088369965553284,0.997316802551344,1.0734555878339984,1.0810548316613728,False,True,52,50,0.2,12,18,14,12.0,18,5.199999999999999
1820,FAST-LTS,100,4,0.3,0.4,19.78204879402243,9,0.0012929999793414024,0.9999188922248924,0.13029248955333628,0.1321764664576463,False,True,52,50,0.2,5,7,5,4.5,7,1.9500000000000002
1821,FAST-LTS-MMEA-QR,100,4,0.3,0.4,18.872556219591168,23,0.13939200341701508,0.9997588343293916,0.3618088385285084,0.3638316124366569,False,True,52,50,0.2,7,24,23,11.5,24,5.65
1822,FAST-LTS-MOEA-QR,100,4,0.3,0.4,18.872556219591182,5,0.32784199714660645,0.9997588343293916,0.36180883852851015,0.36383161243665857,False,True,52,50,0.2,18,27,19,7.0,27,4.7
1823,MMEA-QR,100,4,0.3,0.4,18.87255621959113,32,0.13674500584602356,0.9997588343293918,0.3618088385285123,0.3638316124366607,False,True,52,50,0.2,16,24,19,16.0,24,8.6
1824,MOEA-QR,100,4,0.3,0.4,18.87255621959116,29,0.3377540111541748,0.9997588343293918,0.3618088385285094,0.36383161243665785,False,True,52,50,0.2,15,22,15,14.5,22,5.949999999999999
1825,FAST-LTS,100,4,0.3,0.4,817.5737562632785,7,0.0013509999844245613,0.9989334725415212,3.7304748362655458,3.7320080888186262,False,True,52,50,0.2,4,6,4,3.5,6,0.8500000000000001
1826,FAST-LTS-MMEA-QR,100,4,0.3,0.4,817.573756263278,20,0.12957100570201874,0.9989334725415214,3.730474836265541,3.7320080888186222,False,True,52,50,0.2,6,22,20,10.0,22,2.0
1827,FAST-LTS-MOEA-QR,100,4,0.3,0.4,817.573756263278,13,0.3210740089416504,0.9989334725415212,3.730474836265543,3.7320080888186236,False,True,52,50,0.2,15,22,21,5.799999999999997,22,12.780000000000001
1828,MMEA-QR,100,4,0.3,0.4,817.573756263278,29,0.1315699964761734,0.9989334725415212,3.730474836265541,3.7320080888186222,False,True,52,50,0.2,15,22,17,14.5,22,2.9499999999999993
1829,MOEA-QR,100,4,0.3,0.4,817.573756263278,25,0.3126139938831329,0.9989334725415212,3.7304748362655435,3.7320080888186253,False,True,52,50,0.2,13,19,16,12.5,19,0.75
1830,FAST-LTS,100,4,0.3,0.4,97.7325079620848,9,0.0014000000373926016,0.999959284594184,0.1599794942782974,0.16124890843854986,False,True,52,50,0.2,5,7,5,4.5,7,1.9500000000000002
1831,FAST-LTS-MMEA-QR,100,4,0.3,0.4,97.73250796208471,15,0.13013100624084473,0.999959284594184,0.15997949427829594,0.16124890843854836,False,True,52,50,0.2,5,19,15,7.5,19,6.25
1832,FAST-LTS-MOEA-QR,100,4,0.3,0.4,97.7325079620847,10,0.3316650092601776,0.999959284594184,0.15997949427829627,0.1612489084385487,False,True,52,50,0.2,16,24,19,6.399999999999999,24,9.240000000000002
1833,MMEA-QR,100,4,0.3,0.4,97.7325079620847,29,0.1325249969959259,0.999959284594184,0.15997949427829938,0.1612489084385518,False,True,52,50,0.2,15,22,17,14.5,22,7.949999999999999
1834,MOEA-QR,100,4,0.3,0.4,97.73250796208471,27,0.33008700609207153,0.999959284594184,0.15997949427829772,0.16124890843855014,False,True,52,50,0.2,14,21,15,13.5,21,1.8499999999999996
1835,FAST-LTS,100,4,0.3,0.4,619.1762628475099,11,0.001357000001007691,0.999070185239196,0.8484023924297217,0.8525293052117889,False,True,52,50,0.2,6,9,8,5.5,9,1.0499999999999998
1836,FAST-LTS-MMEA-QR,100,4,0.3,0.4,618.8530924152021,9,0.12354400008916855,0.9991274673709616,1.1770263348846872,1.1799109096531788,False,True,52,50,0.2,5,18,9,4.5,18,5.95
1837,FAST-LTS-MOEA-QR,100,4,0.3,0.4,618.8530924152021,6,0.3408089876174927,0.9991274673709613,1.177026334884684,1.1799109096531761,False,True,52,50,0.2,13,19,18,5.0,19,5.5
1838,MMEA-QR,100,4,0.3,0.4,618.8530924152026,29,0.13739599287509918,0.9991274673709613,1.1770263348846903,1.1799109096531821,False,True,52,50,0.2,15,22,21,14.5,22,5.949999999999999
1839,MOEA-QR,100,4,0.3,0.4,618.8530924152021,25,0.34167298674583435,0.9991274673709613,1.1770263348846879,1.17991090965318,False,True,52,50,0.2,13,19,14,12.5,19,5.75
1840,FAST-LTS,100,4,0.3,0.4,480.85615327749395,11,0.0013629999884869903,0.9998438031547504,0.3919500567005216,0.3931599724356023,False,True,52,50,0.2,6,9,8,5.5,9,0.04999999999999982
1841,FAST-LTS-MMEA-QR,100,4,0.3,0.4,480.85615327749395,12,0.13725300133228302,0.9998438031547506,0.3919500567005222,0.3931599724356029,False,True,52,50,0.2,7,27,12,6.0,27,8.6
1842,FAST-LTS-MOEA-QR,100,4,0.3,0.4,480.8561532774937,1,0.3340789973735809,0.9998438031547504,0.3919500567005226,0.3931599724356033,False,True,52,50,0.2,12,18,17,4.599999999999998,18,0.8600000000000021
1843,MMEA-QR,100,4,0.3,0.4,480.8561532774937,25,0.136244997382164,0.9998438031547504,0.3919500567005242,0.3931599724356049,False,True,52,50,0.2,13,19,15,12.5,19,0.75
1844,MOEA-QR,100,4,0.3,0.4,480.85615327749366,23,0.3302989900112152,0.9998438031547504,0.39195005670052063,0.39315997243560136,False,True,52,50,0.2,12,18,13,11.5,18,6.65
1845,FAST-LTS,100,4,0.3,0.4,19.983579642634496,11,0.001501999970059842,0.999970375338236,0.2030440140328372,0.20356596867038024,False,True,52,50,0.2,6,9,6,5.5,9,0.04999999999999982
1846,FAST-LTS-MMEA-QR,100,4,0.3,0.4,19.78077658932815,19,0.15145200490951538,0.9999736986130476,0.363113941013208,0.3633757374970332,False,True,52,50,0.2,6,21,19,9.5,21,11.45
1847,FAST-LTS-MOEA-QR,100,4,0.3,0.4,19.780776589328113,1,0.3789060115814209,0.9999736986130472,0.3631139410132059,0.363375737497031,False,True,52,50,0.2,16,24,21,6.199999999999999,24,0.4200000000000008
1848,MMEA-QR,100,4,0.3,0.4,19.780776589328095,30,0.15656499564647675,0.9999736986130472,0.3631139410132058,0.36337573749703095,False,True,52,50,0.2,15,23,19,15.0,23,2.5
1849,MOEA-QR,100,4,0.3,0.4,19.780776589328124,34,0.37697499990463257,0.9999736986130474,0.3631139410132074,0.3633757374970325,False,True,52,50,0.2,17,26,17,17.0,26,7.699999999999999
1850,FAST-LTS,100,6,0.3,0.4,199.11141806327203,9,0.0015579999890178444,0.9997132328028936,0.09823673880459566,0.11237263891114947,False,True,53,50,0.2,5,7,5,4.5,7,1.9500000000000002
1851,FAST-LTS-MMEA-QR,100,6,0.3,0.4,197.70451231709168,14,0.15862999856472015,0.9998281869968544,0.04388778068413052,0.060653918305226664,False,True,53,50,0.2,7,24,14,7.0,24,4.7
1852,FAST-LTS-MOEA-QR,100,6,0.3,0.4,197.7045123170916,6,0.3772050142288208,0.9998281869968544,0.04388778068412105,0.06065391830522025,False,True,53,50,0.2,13,19,15,5.0,19,5.5
1853,MMEA-QR,100,6,0.3,0.4,197.7045123170916,25,0.15998899936676025,0.9998281869968544,0.04388778068412347,0.06065391830522141,False,True,53,50,0.2,13,19,18,12.5,19,2.75
1854,MOEA-QR,100,6,0.3,0.4,197.70451231709146,24,0.3695369958877564,0.9998281869968544,0.04388778068412357,0.060653918305222015,False,True,53,50,0.2,12,18,12,12.0,18,2.1999999999999993
1855,FAST-LTS,100,6,0.3,0.4,703.4851106616245,8,0.0017249999800696971,0.9950142506528091,3.4877682365261435,3.495098383429999,False,True,53,50,0.2,4,6,5,4.0,6,1.4
1856,FAST-LTS-MMEA-QR,100,6,0.3,0.4,696.2357449854183,13,0.15594600141048431,0.9942532518180516,3.7522911895181297,3.760110415872975,False,True,53,50,0.2,5,17,13,6.5,17,1.1499999999999995
1857,FAST-LTS-MOEA-QR,100,6,0.3,0.4,696.2357449854181,10,0.3667199909687042,0.9942532518180516,3.7522911895181306,3.760110415872976,False,True,53,50,0.2,17,25,20,6.599999999999998,25,9.060000000000002
1858,MMEA-QR,100,6,0.3,0.4,696.2357449854181,22,0.16045600175857544,0.9942532518180516,3.752291189518129,3.760110415872974,False,True,53,50,0.2,11,17,14,11.0,17,2.0999999999999996
1859,MOEA-QR,100,6,0.3,0.4,696.2357449854181,37,0.3549489974975586,0.9942532518180516,3.7522911895181337,3.760110415872979,False,True,53,50,0.2,19,28,21,18.5,28,1.3499999999999979
1860,FAST-LTS,100,6,0.3,0.4,1054.6897754760394,10,0.001843999954871833,0.9920074126082488,3.6210780815995185,3.6336616042128536,False,True,53,50,0.2,5,8,7,5.0,8,1.5
1861,FAST-LTS-MMEA-QR,100,6,0.3,0.4,1053.8404926538517,11,0.14939700067043304,0.9977575650030834,1.5957503746398782,1.6042726277005213,False,True,53,50,0.2,5,17,11,5.5,17,3.05
1862,FAST-LTS-MOEA-QR,100,6,0.3,0.4,1053.840492653852,1,0.33987298607826233,0.9977575650030834,1.5957503746398791,1.6042726277005224,False,True,53,50,0.2,14,21,16,5.399999999999999,21,0.14000000000000146
1863,MMEA-QR,100,6,0.3,0.4,1053.840492653852,27,0.1536480039358139,0.9977575650030834,1.5957503746398802,1.6042726277005233,False,True,53,50,0.2,14,21,14,13.5,21,0.8499999999999996
1864,MOEA-QR,100,6,0.3,0.4,1053.840492653852,27,0.33618101477622986,0.9977575650030834,1.5957503746398831,1.604272627700526,False,True,53,50,0.2,14,21,20,13.5,21,0.8499999999999996
1865,FAST-LTS,100,6,0.3,0.4,53.5100494679625,10,0.0017699999734759329,0.9999690882916296,0.18492011389420512,0.18575310154596866,False,True,53,50,0.2,5,8,7,5.0,8,1.5
1866,FAST-LTS-MMEA-QR,100,6,0.3,0.4,53.51004946796255,9,0.1700810045003891,0.9999690882916296,0.18492011389420845,0.18575310154597197,False,True,53,50,0.2,6,21,9,4.5,21,13.95
1867,FAST-LTS-MOEA-QR,100,6,0.3,0.4,53.510049467962524,12,0.3934690058231354,0.9999690882916294,0.18492011389420407,0.18575310154596766,False,True,53,50,0.2,15,22,19,5.799999999999997,22,11.780000000000001
1868,MMEA-QR,100,6,0.3,0.4,53.510049467962524,30,0.1703370064496994,0.9999690882916296,0.18492011389420254,0.18575310154596614,False,True,53,50,0.2,15,23,15,15.0,23,7.5
1869,MOEA-QR,100,6,0.3,0.4,53.5100494679625,23,0.3941130042076111,0.9999690882916296,0.18492011389420568,0.1857531015459692,False,True,53,50,0.2,12,18,13,11.5,18,6.65
1870,FAST-LTS,100,6,0.3,0.4,11.543865836589868,8,0.0016179999802261589,0.9998855559729914,0.10616619187911384,0.11184764732668996,False,True,53,50,0.2,4,6,4,4.0,6,1.4
1871,FAST-LTS-MMEA-QR,100,6,0.3,0.4,11.54386583658984,23,0.17560000717639926,0.9998855559729914,0.10616619187911534,0.11184764732669136,False,True,53,50,0.2,7,25,23,11.5,25,11.65
1872,FAST-LTS-MOEA-QR,100,6,0.3,0.4,11.543865836589852,11,0.4020810127258301,0.9998855559729914,0.10616619187911416,0.1118476473266902,False,True,53,50,0.2,13,20,19,5.199999999999999,20,10.32
1873,MMEA-QR,100,6,0.3,0.4,11.54386583658984,29,0.17970900237560272,0.9998855559729914,0.10616619187911484,0.11184764732669072,False,True,53,50,0.2,15,22,17,14.5,22,3.9499999999999993
1874,MOEA-QR,100,6,0.3,0.4,11.543865836589847,25,0.4082590043544769,0.9998855559729916,0.1061661918791158,0.11184764732669164,False,True,53,50,0.2,13,19,14,12.5,19,0.75
1875,FAST-LTS,100,6,0.3,0.4,139.21890499786466,8,0.001789000001735985,0.9994829340544954,0.709384553620231,0.7131112744488549,False,True,53,50,0.2,4,6,4,4.0,6,0.3999999999999999
1876,FAST-LTS-MMEA-QR,100,6,0.3,0.4,138.1489788997277,16,0.1558469980955124,0.9994871333330316,0.5908296005192579,0.5952252718989252,False,True,53,50,0.2,6,22,16,8.0,22,4.8
1877,FAST-LTS-MOEA-QR,100,6,0.3,0.4,138.14897889972758,11,0.381848007440567,0.9994871333330312,0.5908296005192576,0.5952252718989247,False,True,53,50,0.2,16,24,22,6.399999999999999,24,10.240000000000002
1878,MMEA-QR,100,6,0.3,0.4,138.14897889972758,26,0.15920700132846832,0.9994871333330316,0.5908296005192578,0.5952252718989249,False,True,53,50,0.2,13,20,16,13.0,20,2.299999999999999
1879,MOEA-QR,100,6,0.3,0.4,138.14897889972758,28,0.380501002073288,0.9994871333330312,0.5908296005192583,0.5952252718989253,False,True,53,50,0.2,14,21,16,14.0,21,7.4
1880,FAST-LTS,100,6,0.3,0.4,232.08006188874268,9,0.0016830000095069408,0.999459112949002,0.6481747727340135,0.6523606295088673,False,True,53,50,0.2,5,7,6,4.5,7,0.9500000000000002
1881,FAST-LTS-MMEA-QR,100,6,0.3,0.4,205.6541409247626,8,0.17729100584983826,0.999113055273888,0.7541422368973532,0.7602999485245309,False,True,53,50,0.2,6,20,8,4.0,20,5.4
1882,FAST-LTS-MOEA-QR,100,6,0.3,0.4,205.6541409247626,12,0.3953149914741516,0.999113055273888,0.7541422368973587,0.7602999485245365,False,True,53,50,0.2,14,21,20,5.399999999999999,21,11.14
1883,MMEA-QR,100,6,0.3,0.4,205.65414092476254,27,0.17129899561405182,0.9991130552738876,0.7541422368973514,0.7602999485245293,False,True,53,50,0.2,14,21,15,13.5,21,2.8499999999999996
1884,MOEA-QR,100,6,0.3,0.4,205.6541409247625,24,0.3983060121536255,0.9991130552738876,0.7541422368973606,0.7602999485245383,False,True,53,50,0.2,12,18,14,12.0,18,2.1999999999999993
1885,FAST-LTS,100,6,0.3,0.4,496.210663741688,12,0.0016239999968092886,0.9973310438932078,0.4200467729259265,0.4554196931103738,False,True,53,50,0.2,6,9,7,6.0,9,1.5999999999999996
1886,FAST-LTS-MMEA-QR,100,6,0.3,0.4,470.32375256168166,15,0.15259400010108948,0.998051011877589,0.44969941093258425,0.4771896082750617,False,True,53,50,0.2,6,21,15,7.5,21,10.25
1887,FAST-LTS-MOEA-QR,100,6,0.3,0.4,456.71161097139986,3,0.3666369915008545,0.9958381631437736,0.3163076141314376,0.386266040597391,False,True,53,50,0.2,10,15,11,4.0,15,2.4
1888,MMEA-QR,100,6,0.3,0.4,456.7116109714,18,0.15404899418354034,0.9958381631437736,0.31630761413143915,0.3862660405973923,False,True,53,50,0.2,9,14,11,9.0,14,2.9000000000000004
1889,MOEA-QR,100,6,0.3,0.4,456.71161097139986,32,0.3690060079097748,0.9958381631437736,0.31630761413143804,0.3862660405973912,False,True,53,50,0.2,16,24,18,16.0,24,5.6
1890,FAST-LTS,100,6,0.3,0.4,976.6836911459924,14,0.001756999990902841,0.9987467047277784,1.2203469460109246,1.2263374712755366,False,True,53,50,0.2,7,11,9,7.0,11,3.7
1891,FAST-LTS-MMEA-QR,100,6,0.3,0.4,976.6836911459918,5,0.155132994055748,0.9987467047277784,1.2203469460109255,1.2263374712755375,False,True,53,50,0.2,5,19,5,2.5,19,3.75
1892,FAST-LTS-MOEA-QR,100,6,0.3,0.4,976.6836911459919,14,0.3662410080432892,0.9987467047277788,1.2203469460109242,1.2263374712755357,False,True,53,50,0.2,14,21,15,5.599999999999998,21,13.96
1893,MMEA-QR,100,6,0.3,0.4,976.6836911459918,24,0.16083399951457975,0.9987467047277788,1.2203469460109264,1.2263374712755384,False,True,53,50,0.2,12,18,16,12.0,18,6.199999999999999
1894,MOEA-QR,100,6,0.3,0.4,976.6836911459918,26,0.35977599024772644,0.9987467047277788,1.2203469460109304,1.2263374712755424,False,True,53,50,0.2,13,20,17,13.0,20,3.299999999999999
1895,FAST-LTS,100,6,0.3,0.4,14.953502649600482,10,0.001668999990215525,0.9998824939383448,0.028646364291576586,0.044708181237792695,False,True,53,50,0.2,5,8,5,5.0,8,0.5
1896,FAST-LTS-MMEA-QR,100,6,0.3,0.4,14.953502649600349,23,0.1793919950723648,0.9998824939383448,0.028646364291569387,0.0447081812377881,False,True,53,50,0.2,7,25,23,11.5,25,2.6500000000000004
1897,FAST-LTS-MOEA-QR,100,6,0.3,0.4,14.95350264960031,7,0.4073370099067688,0.9998824939383452,0.02864636429157441,0.044708181237791314,False,True,53,50,0.2,17,25,23,6.599999999999998,25,6.060000000000001
1898,MMEA-QR,100,6,0.3,0.4,14.95350264960036,29,0.17143000662326813,0.999882493938345,0.028646364291570425,0.044708181237788976,False,True,53,50,0.2,15,22,17,14.5,22,5.949999999999999
1899,MOEA-QR,100,6,0.3,0.4,14.953502649600349,29,0.39794498682022095,0.9998824939383452,0.028646364291576368,0.04470818123779267,False,True,53,50,0.2,15,22,16,14.5,22,5.949999999999999
1900,FAST-LTS,500,3,0.3,0.4,80.28568750909199,21,0.004886999959126115,0.9999660857894848,0.023361180570849797,0.02756531732290349,False,True,252,50,0.2,11,16,14,10.5,16,5.549999999999999
1901,FAST-LTS-MMEA-QR,500,3,0.3,0.4,3453.742226837254,14,1.557261943817139,0.9998507791291056,0.3158913448467928,0.3169459636004729,False,True,252,50,0.2,8,30,14,7.0,30,1.7000000000000002
1902,FAST-LTS-MOEA-QR,500,3,0.3,0.4,3785.0820429152254,11,8.319604873657228,0.999921171962836,0.3594316035322271,0.3598962469692633,False,True,252,50,0.2,20,30,25,8.0,30,10.8
1903,MMEA-QR,500,3,0.3,0.4,3350.6381199650177,40,1.4450939893722534,0.9999992008792364,0.2869210111107613,0.2869680344197538,False,True,252,50,0.2,20,30,27,20.0,30,9.0
1904,MOEA-QR,500,3,0.3,0.4,2606.3419840216884,40,8.246203422546388,0.9998575638560764,0.05660065959729892,0.06473359525255343,False,True,252,50,0.2,20,30,25,20.0,30,10.0
1905,FAST-LTS,500,3,0.3,0.4,6014.46771467599,17,0.025324000511318445,0.9982464583306506,1.3821623284022648,1.3848118031542729,False,True,252,50,0.2,9,13,10,8.5,13,3.3499999999999996
1906,FAST-LTS-MMEA-QR,500,3,0.3,0.4,20054.01497859787,13,1.5538970232009888,0.9999995435631804,2.034179476870724,2.034630934064184,False,True,252,50,0.2,8,30,13,6.5,30,5.1499999999999995
1907,FAST-LTS-MOEA-QR,500,3,0.3,0.4,22337.48085721105,20,8.10096263885498,0.9998182458058752,0.5637701001166322,0.5654381696207325,False,True,252,50,0.2,20,30,22,8.0,30,19.8
1908,MMEA-QR,500,3,0.3,0.4,23566.79567880105,40,1.4383569955825806,0.9998966645901024,0.3599175014020248,0.3629740068118476,False,True,252,50,0.2,20,30,21,20.0,30,2.0
1909,MOEA-QR,500,3,0.3,0.4,21975.28574521404,40,8.051623344421388,0.9999923716313708,1.3446936434881938,1.3449108083342682,False,True,252,50,0.2,20,30,20,20.0,30,5.0
1910,FAST-LTS,500,3,0.3,0.4,3000.3032836491466,16,0.024558000266551968,0.9999870830696866,0.5891135351846026,0.5892014459442212,False,True,252,50,0.2,8,12,8,8.0,12,3.8
1911,FAST-LTS-MMEA-QR,500,3,0.3,0.4,13828.886835963,23,1.541638970375061,0.9986762284154402,1.399532672987811,1.401571757560092,False,True,252,50,0.2,8,30,23,11.5,30,10.65
1912,FAST-LTS-MOEA-QR,500,3,0.3,0.4,12710.74779022817,19,8.132535934448242,0.9988210408931274,0.5899110993954466,0.5956817525674353,False,True,252,50,0.2,20,30,26,8.0,30,18.8
1913,MMEA-QR,500,3,0.3,0.4,14458.508986058867,40,1.4430279731750488,0.9999721797894324,0.3860040643512384,0.3891864236246277,False,True,252,50,0.2,20,30,25,20.0,30,5.0
1914,MOEA-QR,500,3,0.3,0.4,15279.013435737292,40,8.052886009216309,0.9978317834957308,1.4112368787787073,1.4160687219338417,False,True,252,50,0.2,20,30,22,20.0,30,3.0
1915,FAST-LTS,500,3,0.3,0.4,3569.966205194743,12,0.02542400034144521,0.9994091261222005,0.17128462687251486,0.1797502705274773,False,True,252,50,0.2,6,9,8,6.0,9,2.5999999999999996
1916,FAST-LTS-MMEA-QR,500,3,0.3,0.4,13617.433375073615,19,1.556704044342041,0.9996704373639717,0.7159276900281366,0.7171259052452558,False,True,252,50,0.2,8,30,19,9.5,30,17.45
1917,FAST-LTS-MOEA-QR,500,3,0.3,0.4,13230.697359157683,11,8.154085159301758,0.999974078587948,0.953140494292212,0.9536766334419392,False,True,252,50,0.2,20,30,26,8.0,30,10.8
1918,MMEA-QR,500,3,0.3,0.4,14275.021388969337,40,1.4389799833297732,0.9998703631236152,0.6922745447551609,0.6935277525538831,False,True,252,50,0.2,20,30,29,20.0,30,4.0
1919,MOEA-QR,500,3,0.3,0.4,13390.802891638145,40,8.060752868652344,0.9999980665143572,1.1360485444377593,1.1376105211645051,False,True,252,50,0.2,20,30,26,20.0,30,4.0
1920,FAST-LTS,500,3,0.3,0.4,4299.226167174036,18,0.02730800025165081,0.9999193805607984,0.1767012265791814,0.17778391347851796,False,True,252,50,0.2,9,14,9,9.0,14,3.9000000000000004
1921,FAST-LTS-MMEA-QR,500,3,0.3,0.4,21668.538138498523,17,1.593911051750183,0.9984233982134452,0.7447588278941102,0.7490632423723692,False,True,252,50,0.2,8,30,17,8.5,30,7.35
1922,FAST-LTS-MOEA-QR,500,3,0.3,0.4,22842.040933217915,3,8.318184852600098,0.999880800063626,0.07634370549067926,0.09082518870134812,False,True,252,50,0.2,20,30,28,8.0,30,2.8
1923,MMEA-QR,500,3,0.3,0.4,19989.612514791745,40,1.4708009958267212,0.9990894174668912,1.609765407985753,1.6112747773764793,False,True,252,50,0.2,20,30,28,20.0,30,2.0
