idx,cnt,rss,step
0,480.0,5771.968760996589,0.0
1,480.0,3426.134129045514,1.0
2,480.0,2818.2463350344,2.0
3,480.0,2330.869615932322,3.0
4,480.0,2042.9205014144438,4.0
5,480.0,2042.9205014144454,5.0
0,481.0,5994.898959519485,0.0
1,481.0,4634.701360544919,1.0
2,481.0,4064.2273954170305,2.0
3,481.0,3396.9640641133997,3.0
4,481.0,2838.0943728133025,4.0
5,481.0,2632.091692406614,5.0
6,481.0,2487.5574245614316,6.0
7,481.0,2441.245443550073,7.0
8,481.0,2388.1041727771285,8.0
9,481.0,2388.1041727771276,9.0
0,482.0,10991.797445998958,0.0
1,482.0,8295.781285669498,1.0
2,482.0,5384.737229714622,2.0
3,482.0,3488.757523030146,3.0
4,482.0,2992.034481878871,4.0
5,482.0,2860.677152101809,5.0
6,482.0,2554.8681663742314,6.0
7,482.0,2207.9203567602035,7.0
8,482.0,2029.4387721161195,8.0
9,482.0,1953.0170810791008,9.0
10,482.0,1925.4868248980074,10.0
11,482.0,1925.486824898008,11.0
0,483.0,25389.43034238731,0.0
1,483.0,12409.970737392861,1.0
2,483.0,5961.189996505419,2.0
3,483.0,3608.772743589285,3.0
4,483.0,2519.832225124719,4.0
5,483.0,2390.5377280699836,5.0
6,483.0,2322.0243011006964,6.0
7,483.0,2304.572363160987,7.0
8,483.0,2304.572363160987,8.0
0,484.0,11097.290963086534,0.0
1,484.0,7056.269473101693,1.0
2,484.0,6096.826697938211,2.0
3,484.0,5120.481894280093,3.0
4,484.0,4275.691018199787,4.0
5,484.0,3357.7568447573735,5.0
6,484.0,3006.4681266881935,6.0
7,484.0,2921.6131406628015,7.0
8,484.0,2921.613140662802,8.0
0,485.0,9313.766357369763,0.0
1,485.0,8196.48804618035,1.0
2,485.0,8028.416067099224,2.0
3,485.0,7928.55392948075,3.0
4,485.0,7677.906729535642,4.0
5,485.0,5992.077622508219,5.0
6,485.0,5443.451339563313,6.0
7,485.0,4793.859986518292,7.0
8,485.0,4308.644302105042,8.0
9,485.0,3926.4835494260174,9.0
10,485.0,3555.042978240094,10.0
11,485.0,2922.622761174657,11.0
12,485.0,2286.7478687537723,12.0
13,485.0,2232.2331571301133,13.0
14,485.0,2232.2331571301124,14.0
0,486.0,28985.44549801061,0.0
1,486.0,10229.315372722052,1.0
2,486.0,5156.99060872268,2.0
3,486.0,3041.9834828785843,3.0
4,486.0,2571.947945909518,4.0
5,486.0,2345.235739723319,5.0
6,486.0,2283.424229865339,6.0
7,486.0,2253.4774134619925,7.0
8,486.0,2234.8228136995094,8.0
9,486.0,2218.4934333394485,9.0
10,486.0,2197.467666004721,10.0
11,486.0,2117.393623091045,11.0
12,486.0,1961.0514547057198,12.0
13,486.0,1961.051454705718,13.0
0,487.0,7075.339795785625,0.0
1,487.0,3493.738041925167,1.0
2,487.0,2956.2913838797567,2.0
3,487.0,2889.538750949068,3.0
4,487.0,2762.243226449017,4.0
5,487.0,2730.98930611844,5.0
6,487.0,2622.807395490786,6.0
7,487.0,2453.95112314631,7.0
8,487.0,2359.0007676623695,8.0
9,487.0,2290.9979029330198,9.0
10,487.0,2276.853389970863,10.0
11,487.0,2267.0737415207036,11.0
12,487.0,2267.073741520703,12.0
0,488.0,8689.566562814707,0.0
1,488.0,4156.339050172312,1.0
2,488.0,2736.6338851230985,2.0
3,488.0,2289.9130535727236,3.0
4,488.0,2071.870173816468,4.0
5,488.0,2019.2019838724475,5.0
6,488.0,1971.8586663026367,6.0
7,488.0,1862.9463912362319,7.0
8,488.0,1812.915046217401,8.0
9,488.0,1812.915046217401,9.0
0,489.0,6754.587630506596,0.0
1,489.0,3927.539358325247,1.0
2,489.0,2804.450655685869,2.0
3,489.0,2418.7438930377234,3.0
4,489.0,2357.3296104515625,4.0
5,489.0,2339.997482521806,5.0
6,489.0,2326.6506922955796,6.0
7,489.0,2303.2500262884237,7.0
8,489.0,2282.8153768253565,8.0
9,489.0,2210.603114923521,9.0
10,489.0,2149.1713038049634,10.0
11,489.0,2076.958982694959,11.0
12,489.0,1940.1291284750168,12.0
13,489.0,1867.413859731988,13.0
14,489.0,1825.71696917991,14.0
15,489.0,1825.7169691799104,15.0
0,490.0,30056.92065132515,0.0
1,490.0,13646.309356684016,1.0
2,490.0,6553.706185980057,2.0
3,490.0,4159.445004934777,3.0
4,490.0,3252.259762080213,4.0
5,490.0,2649.7092009362664,5.0
6,490.0,2616.215480428252,6.0
7,490.0,2557.0616001445314,7.0
8,490.0,2489.7965445852246,8.0
9,490.0,2489.796544585226,9.0
0,491.0,26423.965743304685,0.0
1,491.0,11520.27334990788,1.0
2,491.0,7972.441801823995,2.0
3,491.0,7347.184797454375,3.0
4,491.0,6424.028500696586,4.0
5,491.0,4670.434787839404,5.0
6,491.0,3336.0992761216075,6.0
7,491.0,2790.017117230288,7.0
8,491.0,2730.2648967787723,8.0
9,491.0,2730.2648967787723,9.0
0,492.0,19011.806922590687,0.0
1,492.0,8551.022440094519,1.0
2,492.0,5932.697815849902,2.0
3,492.0,4052.321976383101,3.0
4,492.0,2956.0394094983812,4.0
5,492.0,2443.1082405428697,5.0
6,492.0,2275.6479287972434,6.0
7,492.0,2192.1470748476077,7.0
8,492.0,2133.856136267178,8.0
9,492.0,1970.3530518514913,9.0
10,492.0,1928.206544203151,10.0
11,492.0,1928.2065442031503,11.0
0,493.0,16885.389631661063,0.0
1,493.0,8016.410323594749,1.0
2,493.0,5950.024016236723,2.0
3,493.0,4471.568980265456,3.0
4,493.0,3874.556895869717,4.0
5,493.0,3263.7607087068864,5.0
6,493.0,2408.148122104128,6.0
7,493.0,2119.374093140437,7.0
8,493.0,1989.941577833817,8.0
9,493.0,1966.6808161682754,9.0
10,493.0,1941.7694943286779,10.0
11,493.0,1924.7450471067316,11.0
12,493.0,1913.6010258111298,12.0
13,493.0,1913.6010258111291,13.0
0,494.0,32247.787249858775,0.0
1,494.0,6382.057031772137,1.0
2,494.0,2726.8175909346223,2.0
3,494.0,2407.296834540726,3.0
4,494.0,2374.5554525556704,4.0
5,494.0,2374.5554525556686,5.0
0,495.0,14347.346419596417,0.0
1,495.0,6136.914158140594,1.0
2,495.0,4592.138524136674,2.0
3,495.0,3349.002039307366,3.0
4,495.0,2618.246416119198,4.0
5,495.0,2133.8857974549755,5.0
6,495.0,2040.9968952092272,6.0
7,495.0,2022.481899666454,7.0
8,495.0,2014.29472354256,8.0
9,495.0,2014.2947235425613,9.0
0,496.0,7355.632123169552,0.0
1,496.0,5041.982993705501,1.0
2,496.0,3686.689944968235,2.0
3,496.0,3096.4874880693055,3.0
4,496.0,2968.7098325857287,4.0
5,496.0,2618.321250286867,5.0
6,496.0,2356.0275469131184,6.0
7,496.0,2255.507924779892,7.0
8,496.0,2118.7669737034025,8.0
9,496.0,1987.21204610327,9.0
10,496.0,1951.5945179226965,10.0
11,496.0,1951.5945179226967,11.0
0,497.0,5639.806236362326,0.0
1,497.0,2938.899325283399,1.0
2,497.0,2529.219928778753,2.0
3,497.0,2181.4867939158025,3.0
4,497.0,2075.8981235592814,4.0
5,497.0,2009.4351960807512,5.0
6,497.0,1989.241210714222,6.0
7,497.0,1989.241210714221,7.0
0,498.0,18256.318248717183,0.0
1,498.0,5385.550181933523,1.0
2,498.0,3958.058250336464,2.0
3,498.0,3557.507839552638,3.0
4,498.0,2908.820112412109,4.0
5,498.0,2317.5707310681505,5.0
6,498.0,2182.304379111179,6.0
7,498.0,2049.7794035793454,7.0
8,498.0,1989.057854834093,8.0
9,498.0,1877.4493660886947,9.0
10,498.0,1817.257024205335,10.0
11,498.0,1817.2570242053337,11.0
0,499.0,26734.63771400799,0.0
1,499.0,22416.459267828013,1.0
2,499.0,16430.08719934204,2.0
3,499.0,9831.654960551195,3.0
4,499.0,5148.348929869744,4.0
5,499.0,3568.259388057376,5.0
6,499.0,3247.236862120578,6.0
7,499.0,2896.5316023032497,7.0
8,499.0,2766.7546200671723,8.0
9,499.0,2766.7546200671727,9.0
